Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1676469259.5760872,272,1676469258,942558966,,2,/record_1676469258385881598,Subscribing to /mavros/imu/data,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.576126,273,1676469258,952432675,,2,/record_1676469258385881598,Subscribing to /mavros/imu/mag,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5761404,274,1676469258,961927411,,2,/record_1676469258385881598,Subscribing to /mavros/imu/temperature_imu,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.576187,275,1676469258,972207612,,2,/record_1676469258385881598,Subscribing to /mavros/imu/temperature_baro,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5762048,276,1676469258,982561533,,2,/record_1676469258385881598,Subscribing to /mavros/imu/static_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5762239,277,1676469258,992284820,,2,/record_1676469258385881598,Subscribing to /mavros/imu/diff_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5762603,278,1676469259,1377120,,2,/record_1676469258385881598,Subscribing to /mavros/imu/data_raw,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5763264,279,1676469259,11507252,,2,/record_1676469258385881598,Subscribing to /mavros/landing_target/pose_in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5763423,280,1676469259,42467525,,2,/record_1676469258385881598,Subscribing to /mavros/landing_target/lt_marker,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5763636,281,1676469259,61074177,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/pose,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5763857,282,1676469259,71380434,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/pose_cov,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.576398,283,1676469259,80806452,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/velocity_local,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.576423,284,1676469259,91291150,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/velocity_body,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5764513,285,1676469259,100700780,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/velocity_body_cov,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5764623,286,1676469259,111380826,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/accel,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5765204,287,1676469259,122305292,,2,/record_1676469258385881598,Subscribing to /mavros/local_position/odom,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5765653,288,1676469259,135205457,,2,/record_1676469258385881598,Subscribing to /mavros/log_transfer/raw/log_entry,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5765798,289,1676469259,145709525,,2,/record_1676469258385881598,Subscribing to /mavros/log_transfer/raw/log_data,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5766003,290,1676469259,154544870,,2,/record_1676469258385881598,Subscribing to /mavros/mag_calibration/status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5766177,291,1676469259,164104237,,2,/record_1676469258385881598,Subscribing to /mavros/mag_calibration/report,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5766664,292,1676469259,174227554,,2,/record_1676469258385881598,Subscribing to /mavros/manual_control/control,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5766778,293,1676469259,183478428,,2,/record_1676469258385881598,Subscribing to /mavros/mount_control/orientation,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5767157,294,1676469259,193315399,,2,/record_1676469258385881598,Subscribing to /mavros/mount_control/status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5767288,295,1676469259,202686789,,2,/record_1676469258385881598,Subscribing to /mavros/nav_controller_output,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5767584,296,1676469259,213253115,,2,/record_1676469258385881598,Subscribing to /mavros/odometry/in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5767665,297,1676469259,224374836,,2,/record_1676469258385881598,Subscribing to /mavros/param/param_value,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5768237,298,1676469259,234301214,,2,/record_1676469258385881598,Subscribing to /mavros/px4flow/raw/optical_flow_rad,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5768654,299,1676469259,244478104,,2,/record_1676469258385881598,Subscribing to /mavros/px4flow/ground_distance,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5768766,300,1676469259,254955117,,2,/record_1676469258385881598,Subscribing to /mavros/px4flow/temperature,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5769286,301,1676469259,264985992,,2,/record_1676469258385881598,Subscribing to /mavros/rallypoint/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.576958,302,1676469259,274315512,,2,/record_1676469258385881598,Subscribing to /mavros/rc/in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5769675,303,1676469259,284533735,,2,/record_1676469258385881598,Subscribing to /mavros/rc/out,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5770476,304,1676469259,295212244,,2,/record_1676469258385881598,Subscribing to /mavros/setpoint_raw/target_local,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5770555,305,1676469259,306010065,,2,/record_1676469258385881598,Subscribing to /mavros/setpoint_raw/target_global,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5770926,306,1676469259,316379155,,2,/record_1676469258385881598,Subscribing to /mavros/setpoint_raw/target_attitude,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.577123,307,1676469259,326455936,,2,/record_1676469258385881598,Subscribing to /mavros/setpoint_trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5771675,308,1676469259,335854584,,2,/record_1676469258385881598,Subscribing to /mavros/state,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5772326,309,1676469259,347371278,,2,/record_1676469258385881598,Subscribing to /mavros/extended_state,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5772784,310,1676469259,357072290,,2,/record_1676469258385881598,Subscribing to /mavros/battery,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5772877,311,1676469259,367475490,,2,/record_1676469258385881598,Subscribing to /mavros/estimator_status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.577347,312,1676469259,376781029,,2,/record_1676469258385881598,Subscribing to /mavros/statustext/recv,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5773551,313,1676469259,387197062,,2,/record_1676469258385881598,Subscribing to /mavros/time_reference,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5774305,314,1676469259,395748173,,2,/record_1676469258385881598,Subscribing to /mavros/timesync_status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5774713,315,1676469259,405366427,,2,/record_1676469258385881598,Subscribing to /mavros/terrain/report,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5774837,316,1676469259,414546376,,2,/record_1676469258385881598,Subscribing to /mavros/trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5775638,317,1676469259,430545066,,2,/record_1676469258385881598,Subscribing to /mavros/tunnel/out,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5775726,318,1676469259,443066831,,2,/record_1676469258385881598,Subscribing to /mavros/vfr_hud,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5785756,319,1676469259,455493395,,2,/record_1676469258385881598,Subscribing to /mavros/mission/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5790005,320,1676469259,465070150,,2,/record_1676469258385881598,Subscribing to /mavros/mission/reached,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5820684,321,1676469259,475324279,,2,/record_1676469258385881598,Subscribing to /mavros/wind_estimation,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5821526,322,1676469259,488491697,,2,/record_1676469258385881598,Subscribing to /mavlink/gcs_ip,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.582254,323,1676469259,497216323,,2,/record_1676469258385881598,Subscribing to /mavros/setpoint_raw/attitude,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.582352,324,1676469259,507437490,,2,/record_1676469258385881598,Subscribing to /mavgnc/velocity_setpoint,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5825932,325,1676469259,517939910,,2,/record_1676469258385881598,Subscribing to /mavgnc/position_setpoint,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5827866,326,1676469259,530125553,,2,/record_1676469258385881598,Subscribing to /mavgnc/att_sp_euler,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5829062,327,1676469259,540110133,,2,/record_1676469258385881598,Subscribing to /mavgnc/att_euler,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5829165,328,1676469259,553683023,,2,/record_1676469258385881598,Subscribing to /mavgnc/pid_output,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469259.5829332,329,1676469259,564589287,,2,/record_1676469258385881598,Subscribing to /mavros/vision_pose/pose,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676469268.299777,330,1676469268,297282833,,2,/mavros,HP: requesting home position,/tmp/binarydeb/ros-noetic-mavros-1.14.0/src/plugins/home_position.cpp,std_plugins::HomePositionPlugin::timeout_cb,165,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/target_actuator_control', '/mavros/adsb/vehicle', '/mavros/altitude', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/debug_value/debug', '/mavros/debug_value/debug_vector', '/mavros/debug_value/named_value_float', '/mavros/debug_value/named_value_int', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/hil/controls', '/mavros/hil/actuator_controls', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/px4flow/raw/optical_flow_rad', '/mavros/px4flow/ground_distance', '/mavros/px4flow/temperature', '/mavros/rallypoint/waypoints', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
