Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1676104288.8742025,45,1676104288,316226929,,2,/record_1676104287672462642,Subscribing to /mavros/imu/static_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8742218,46,1676104288,325646991,,2,/record_1676104287672462642,Subscribing to /mavros/imu/diff_pressure,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8745387,47,1676104288,333916345,,2,/record_1676104287672462642,Subscribing to /mavros/imu/data_raw,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8745782,48,1676104288,343039453,,2,/record_1676104287672462642,Subscribing to /mavros/landing_target/pose_in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8746123,49,1676104288,353070108,,2,/record_1676104287672462642,Subscribing to /mavros/landing_target/lt_marker,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.874659,50,1676104288,362806642,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/pose,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8746772,51,1676104288,375354188,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/pose_cov,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8747168,52,1676104288,384558441,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/velocity_local,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8747802,53,1676104288,394088407,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/velocity_body,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.874827,54,1676104288,404550050,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/velocity_body_cov,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8748527,55,1676104288,415261112,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/accel,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8749008,56,1676104288,423624611,,2,/record_1676104287672462642,Subscribing to /mavros/local_position/odom,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8749678,57,1676104288,432735886,,2,/record_1676104287672462642,Subscribing to /mavros/log_transfer/raw/log_entry,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8750281,58,1676104288,441479152,,2,/record_1676104287672462642,Subscribing to /mavros/log_transfer/raw/log_data,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8751347,59,1676104288,450517151,,2,/record_1676104287672462642,Subscribing to /mavros/mag_calibration/status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8751955,60,1676104288,459042961,,2,/record_1676104287672462642,Subscribing to /mavros/mag_calibration/report,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8752055,61,1676104288,468463874,,2,/record_1676104287672462642,Subscribing to /mavros/manual_control/control,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8752735,62,1676104288,478424217,,2,/record_1676104287672462642,Subscribing to /mavros/mount_control/orientation,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.875597,63,1676104288,491902717,,2,/record_1676104287672462642,Subscribing to /mavros/mount_control/status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.875607,64,1676104288,501757137,,2,/record_1676104287672462642,Subscribing to /mavros/nav_controller_output,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.875711,65,1676104288,511904937,,2,/record_1676104287672462642,Subscribing to /mavros/odometry/in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8757596,66,1676104288,520856364,,2,/record_1676104287672462642,Subscribing to /mavros/param/param_value,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8759,67,1676104288,531687200,,2,/record_1676104287672462642,Subscribing to /mavros/px4flow/raw/optical_flow_rad,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.875934,68,1676104288,541097355,,2,/record_1676104287672462642,Subscribing to /mavros/px4flow/ground_distance,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8759809,69,1676104288,551985152,,2,/record_1676104287672462642,Subscribing to /mavros/px4flow/temperature,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.87599,70,1676104288,561864552,,2,/record_1676104287672462642,Subscribing to /mavros/rallypoint/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8760378,71,1676104288,571339835,,2,/record_1676104287672462642,Subscribing to /mavros/rc/in,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8760474,72,1676104288,582174300,,2,/record_1676104287672462642,Subscribing to /mavros/rc/out,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8760571,73,1676104288,593275184,,2,/record_1676104287672462642,Subscribing to /mavros/setpoint_raw/target_local,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.876066,74,1676104288,603134789,,2,/record_1676104287672462642,Subscribing to /mavros/setpoint_raw/target_global,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8776062,75,1676104288,613102187,,2,/record_1676104287672462642,Subscribing to /mavros/setpoint_raw/target_attitude,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8776212,76,1676104288,623060307,,2,/record_1676104287672462642,Subscribing to /mavros/setpoint_trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8776557,77,1676104288,632817248,,2,/record_1676104287672462642,Subscribing to /mavros/state,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.877727,78,1676104288,645228335,,2,/record_1676104287672462642,Subscribing to /mavros/extended_state,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8777661,79,1676104288,656371088,,2,/record_1676104287672462642,Subscribing to /mavros/battery,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8792083,80,1676104288,667488008,,2,/record_1676104287672462642,Subscribing to /mavros/estimator_status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8799493,81,1676104288,680982675,,2,/record_1676104287672462642,Subscribing to /mavros/statustext/recv,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8799593,82,1676104288,691835436,,2,/record_1676104287672462642,Subscribing to /mavros/time_reference,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8799686,83,1676104288,702413705,,2,/record_1676104287672462642,Subscribing to /mavros/timesync_status,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.87998,84,1676104288,714304084,,2,/record_1676104287672462642,Subscribing to /mavros/terrain/report,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8802702,85,1676104288,724540160,,2,/record_1676104287672462642,Subscribing to /mavros/trajectory/desired,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8802812,86,1676104288,734369284,,2,/record_1676104287672462642,Subscribing to /mavros/tunnel/out,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8804324,87,1676104288,745418058,,2,/record_1676104287672462642,Subscribing to /mavros/vfr_hud,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8804417,88,1676104288,755265848,,2,/record_1676104287672462642,Subscribing to /mavros/mission/waypoints,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8804505,89,1676104288,764176258,,2,/record_1676104287672462642,Subscribing to /mavros/mission/reached,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.88046,90,1676104288,776324852,,2,/record_1676104287672462642,Subscribing to /mavros/wind_estimation,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.880591,91,1676104288,788439170,,2,/record_1676104287672462642,Subscribing to /mavlink/gcs_ip,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8807094,92,1676104288,798201277,,2,/record_1676104287672462642,Subscribing to /mavros/setpoint_raw/attitude,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.88085,93,1676104288,808245062,,2,/record_1676104287672462642,Subscribing to /mavgnc/velocity_setpoint,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8808634,94,1676104288,818150332,,2,/record_1676104287672462642,Subscribing to /mavgnc/position_setpoint,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8809235,95,1676104288,827905495,,2,/record_1676104287672462642,Subscribing to /mavgnc/att_sp_euler,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.880931,96,1676104288,838019241,,2,/record_1676104287672462642,Subscribing to /mavgnc/att_euler,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8809724,97,1676104288,848226632,,2,/record_1676104287672462642,Subscribing to /mavgnc/pid_output,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1676104288.8809865,98,1676104288,859045060,,2,/record_1676104287672462642,Subscribing to /mavros/vision_pose/pose,/tmp/binarydeb/ros-noetic-rosbag-1.15.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
